station,date,t_avg,dew_point,wet_bulb,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,wet_dry,week,month,year,year_month,year_week
2,2007-09-01,70.0,56,62.0,0.0,29.54,30.2,4.4,11,4.4,0,35,9,2007,20079,200735
1,2007-09-02,73.0,57,63.0,0.0,29.41,30.15,4.2,21,5.0,0,35,9,2007,20079,200735
2,2007-09-02,73.0,56,63.0,0.0,29.47,30.13,4.8,21,6.0,0,35,9,2007,20079,200735
1,2007-09-03,77.0,61,67.0,0.0,29.36,30.09,2.0,27,5.8,0,36,9,2007,20079,200736
2,2007-09-03,76.0,61,67.0,0.0,29.42,30.07,3.0,25,6.2,0,36,9,2007,20079,200736
1,2007-09-04,76.0,60,66.0,0.0,29.28,30.0,2.8,22,4.3,0,36,9,2007,20079,200736
2,2007-09-04,79.0,59,67.0,0.0,29.34,29.99,2.2,24,5.0,0,36,9,2007,20079,200736
1,2007-09-05,78.0,63,69.0,0.005,29.24,29.96,6.4,19,6.5,1,36,9,2007,20079,200736
2,2007-09-05,82.0,62,69.0,0.0,29.31,29.94,6.4,19,6.7,0,36,9,2007,20079,200736
1,2007-09-06,78.0,67,70.0,0.18,29.21,29.92,11.9,20,12.1,1,36,9,2007,20079,200736
2,2007-09-06,79.0,66,70.0,0.08,29.27,29.91,12.8,20,13.0,1,36,9,2007,20079,200736
1,2007-09-07,77.0,68,70.0,0.19,29.15,29.85,10.4,23,13.9,1,36,9,2007,20079,200736
2,2007-09-07,78.0,67,70.0,0.67,29.21,29.84,9.5,23,13.0,1,36,9,2007,20079,200736
1,2007-09-08,71.0,57,63.0,0.0,29.3,30.0,6.0,5,7.2,0,36,9,2007,20079,200736
2,2007-09-08,73.0,58,64.0,0.0,29.34,29.98,8.4,5,9.4,0,36,9,2007,20079,200736
1,2007-09-09,72.0,59,63.0,0.0,29.36,30.06,9.2,3,9.9,0,36,9,2007,20079,200736
2,2007-09-09,71.0,59,64.0,0.0,29.41,30.03,10.1,3,10.9,0,36,9,2007,20079,200736
1,2007-09-10,64.0,58,60.0,0.36,29.3,30.04,7.2,2,9.0,1,37,9,2007,20079,200737
2,2007-09-10,64.0,59,62.0,0.25,29.34,30.01,7.4,3,9.7,1,37,9,2007,20079,200737
1,2007-09-11,61.0,44,52.0,0.005,29.2,29.92,11.7,29,13.5,0,37,9,2007,20079,200737
2,2007-09-11,61.0,44,52.0,0.005,29.26,29.91,12.1,29,13.7,0,37,9,2007,20079,200737
1,2007-09-12,57.0,42,49.0,0.0,29.4,30.12,1.8,3,5.6,0,37,9,2007,20079,200737
2,2007-09-12,56.0,43,50.0,0.0,29.46,30.11,1.9,5,6.0,0,37,9,2007,20079,200737
1,2007-09-13,64.0,45,54.0,0.0,29.23,29.99,8.3,19,8.5,0,37,9,2007,20079,200737
2,2007-09-13,66.0,43,54.0,0.0,29.3,29.98,7.1,20,7.7,0,37,9,2007,20079,200737
1,2007-09-14,56.0,39,48.0,0.0,29.36,30.05,12.1,32,13.4,0,37,9,2007,20079,200737
2,2007-09-14,57.0,40,49.0,0.0,29.41,30.04,11.7,32,13.0,0,37,9,2007,20079,200737
1,2007-09-15,50.0,33,43.0,0.0,29.56,30.28,1.4,33,5.9,0,37,9,2007,20079,200737
2,2007-09-15,52.0,35,45.0,0.0,29.62,30.28,1.1,35,6.6,0,37,9,2007,20079,200737
1,2007-09-16,58.0,40,49.0,0.0,29.46,30.19,6.8,18,7.4,0,37,9,2007,20079,200737
2,2007-09-16,61.0,38,50.0,0.0,29.52,30.2,7.7,18,8.2,0,37,9,2007,20079,200737
1,2007-09-17,66.0,49,57.0,0.0,29.39,30.12,11.7,17,12.1,0,38,9,2007,20079,200738
2,2007-09-17,68.0,48,57.0,0.0,29.46,30.12,10.6,17,11.0,0,38,9,2007,20079,200738
1,2007-09-18,76.0,58,65.0,0.0,29.34,30.06,12.9,19,13.1,0,38,9,2007,20079,200738
2,2007-09-18,78.0,57,65.0,0.0,29.41,30.05,12.5,19,12.8,0,38,9,2007,20079,200738
1,2007-09-19,75.0,59,65.0,0.0,29.41,30.11,5.0,26,9.7,0,38,9,2007,20079,200738
2,2007-09-19,76.0,59,65.0,0.0,29.47,30.09,3.5,25,9.0,0,38,9,2007,20079,200738
1,2007-09-20,69.0,59,63.0,0.0,29.39,30.12,5.3,7,6.6,0,38,9,2007,20079,200738
2,2007-09-20,70.0,59,64.0,0.0,29.44,30.1,5.6,8,6.1,0,38,9,2007,20079,200738
1,2007-09-21,76.0,59,66.0,0.0,29.18,29.9,10.3,21,12.4,0,38,9,2007,20079,200738
2,2007-09-21,79.0,59,66.0,0.0,29.23,29.89,9.8,22,11.5,0,38,9,2007,20079,200738
1,2007-09-22,63.0,43,53.0,0.0,29.42,30.12,2.6,3,6.8,0,38,9,2007,20079,200738
2,2007-09-22,65.0,45,55.0,0.0,29.48,30.1,4.3,1,7.7,0,38,9,2007,20079,200738
1,2007-09-23,67.0,50,58.0,0.0,29.43,30.16,4.6,13,5.3,0,38,9,2007,20079,200738
2,2007-09-23,69.0,50,59.0,0.0,29.49,30.15,5.9,12,6.4,0,38,9,2007,20079,200738
1,2007-09-24,79.0,63,68.0,0.0,29.27,29.99,11.4,19,11.9,0,39,9,2007,20079,200739
2,2007-09-24,81.0,62,69.0,0.0,29.34,29.98,10.0,19,10.5,0,39,9,2007,20079,200739
1,2007-09-25,74.0,65,69.0,0.27,29.23,29.95,7.9,23,10.5,1,39,9,2007,20079,200739
2,2007-09-25,75.0,66,69.0,0.01,29.29,29.93,7.3,23,9.4,1,39,9,2007,20079,200739
1,2007-09-26,61.0,50,55.0,0.09,29.31,30.03,4.3,1,6.6,1,39,9,2007,20079,200739
2,2007-09-26,62.0,51,56.0,0.14,29.37,30.02,4.8,2,7.3,1,39,9,2007,20079,200739
1,2007-09-27,62.0,49,55.0,0.005,29.26,29.97,4.9,24,6.5,1,39,9,2007,20079,200739
2,2007-09-27,63.0,49,55.0,0.005,29.31,29.97,4.5,25,5.8,1,39,9,2007,20079,200739
1,2007-09-28,63.0,46,53.0,0.0,29.47,30.17,2.3,4,7.1,0,39,9,2007,20079,200739
2,2007-09-28,63.0,46,54.0,0.0,29.52,30.16,3.1,7,6.6,0,39,9,2007,20079,200739
1,2007-09-29,65.0,46,55.0,0.0,29.5,30.23,9.5,17,9.8,0,39,9,2007,20079,200739
2,2007-09-29,67.0,45,55.0,0.0,29.57,30.23,8.4,17,8.8,0,39,9,2007,20079,200739
1,2007-09-30,71.0,49,59.0,0.14,29.36,30.1,14.4,19,14.6,1,39,9,2007,20079,200739
2,2007-09-30,73.0,48,59.0,0.14,29.44,30.1,12.9,19,13.2,1,39,9,2007,20079,200739
1,2007-10-01,64.0,59,61.0,0.29,29.28,30.0,6.1,22,8.1,1,40,10,2007,200710,200740
2,2007-10-01,64.0,59,61.0,0.17,29.35,30.0,7.9,21,8.9,1,40,10,2007,200710,200740
1,2007-10-02,68.0,59,63.0,0.09,29.18,29.92,10.8,19,11.1,1,40,10,2007,200710,200740
2,2007-10-02,70.0,59,63.0,0.11,29.25,29.92,10.0,19,10.3,1,40,10,2007,200710,200740
1,2007-10-03,65.0,48,56.0,0.0,29.28,29.98,5.9,26,7.1,0,40,10,2007,200710,200740
2,2007-10-03,65.0,47,56.0,0.005,29.34,29.97,4.8,25,7.1,0,40,10,2007,200710,200740
1,2007-10-04,67.0,56,61.0,0.0,29.34,30.04,3.9,17,4.6,0,40,10,2007,200710,200740
2,2007-10-04,70.0,56,62.0,0.0,29.39,30.03,4.6,17,5.9,0,40,10,2007,200710,200740
1,2007-10-05,73.0,65,68.0,0.0,29.36,30.08,7.0,17,7.0,0,40,10,2007,200710,200740
2,2007-10-05,77.0,65,69.0,0.06,29.42,30.06,6.8,18,7.0,1,40,10,2007,200710,200740
1,2007-10-06,78.0,67,70.0,0.0,29.33,30.04,6.9,20,7.4,0,40,10,2007,200710,200740
2,2007-10-06,80.0,66,71.0,0.0,29.39,30.03,6.4,21,6.7,0,40,10,2007,200710,200740
1,2007-10-07,77.0,66,70.0,0.0,29.31,30.03,5.2,19,5.9,0,40,10,2007,200710,200740
2,2007-10-07,79.0,65,70.0,0.0,29.38,30.01,5.3,19,5.9,0,40,10,2007,200710,200740
1,2007-10-08,74.0,61,66.0,0.0,29.23,29.93,7.7,24,10.1,0,41,10,2007,200710,200741
2,2007-10-08,75.0,60,66.0,0.0,29.28,29.92,7.3,24,9.9,0,41,10,2007,200710,200741
1,2007-10-09,63.0,44,53.0,0.0,29.21,29.94,11.5,28,12.8,0,41,10,2007,200710,200741
2,2007-10-09,64.0,44,53.0,0.0,29.27,29.93,12.1,28,13.3,0,41,10,2007,200710,200741
1,2007-10-10,51.0,38,44.0,0.005,29.21,29.93,15.1,31,15.5,1,41,10,2007,200710,200741
2,2007-10-10,50.0,37,44.0,0.005,29.26,29.93,14.4,31,14.6,0,41,10,2007,200710,200741
1,2007-10-11,50.0,39,45.0,0.0,29.28,30.01,11.9,36,12.9,0,41,10,2007,200710,200741
2,2007-10-11,52.0,39,45.0,0.0,29.34,30.0,14.6,36,15.5,0,41,10,2007,200710,200741
1,2007-10-12,49.0,35,43.0,0.0,29.28,30.02,3.4,35,4.6,0,41,10,2007,200710,200741
2,2007-10-12,51.0,35,43.0,0.0,29.34,30.02,2.8,36,5.4,0,41,10,2007,200710,200741
1,2007-10-13,50.0,41,47.0,0.0,29.31,30.04,2.7,20,3.5,0,41,10,2007,200710,200741
2,2007-10-13,52.0,40,47.0,0.0,29.38,30.04,3.6,21,4.7,0,41,10,2007,200710,200741
1,2007-10-14,57.0,49,53.0,0.15,29.34,30.06,5.6,11,6.6,1,41,10,2007,200710,200741
2,2007-10-14,59.0,47,52.0,0.01,29.4,30.06,5.7,12,6.0,1,41,10,2007,200710,200741
1,2007-10-15,63.0,52,57.0,0.07,29.21,29.95,4.1,14,5.6,1,42,10,2007,200710,200742
2,2007-10-15,66.0,50,57.0,0.04,29.26,29.94,6.6,16,6.9,1,42,10,2007,200710,200742
1,2007-10-16,60.0,54,57.0,0.24,29.16,29.88,6.4,21,7.5,1,42,10,2007,200710,200742
2,2007-10-16,62.0,55,58.0,0.19,29.23,29.88,6.5,21,7.3,1,42,10,2007,200710,200742
1,2007-10-17,60.0,53,57.0,0.04,29.07,29.83,9.3,14,9.8,1,42,10,2007,200710,200742
2,2007-10-17,62.0,53,57.0,0.11,29.13,29.83,8.6,14,9.1,1,42,10,2007,200710,200742
1,2007-10-18,69.0,56,61.0,0.3,28.59,29.34,17.2,19,18.9,1,42,10,2007,200710,200742
2,2007-10-18,70.0,57,62.0,0.34,28.67,29.34,15.5,19,17.2,1,42,10,2007,200710,200742
1,2007-10-19,56.0,48,52.0,0.01,28.75,29.44,16.2,24,16.7,1,42,10,2007,200710,200742
2,2007-10-19,57.0,48,52.0,0.005,28.82,29.45,17.7,24,18.0,1,42,10,2007,200710,200742
1,2007-10-20,60.0,43,52.0,0.0,29.02,29.71,10.9,21,12.0,0,42,10,2007,200710,200742
2,2007-10-20,61.0,43,52.0,0.0,29.1,29.72,11.1,21,11.7,0,42,10,2007,200710,200742
1,2007-10-21,70.0,47,57.0,0.0,29.08,29.78,18.0,20,18.2,0,42,10,2007,200710,200742
2,2007-10-21,70.0,46,56.0,0.0,29.15,29.78,16.7,20,16.8,0,42,10,2007,200710,200742
1,2007-10-22,57.0,47,50.0,0.16,29.26,29.97,5.2,36,9.2,1,43,10,2007,200710,200743
2,2007-10-22,57.0,47,51.0,0.15,29.32,29.96,5.8,1,10.3,1,43,10,2007,200710,200743
1,2007-10-23,51.0,36,44.0,0.0,29.2,29.93,5.2,31,8.2,0,43,10,2007,200710,200743
2,2007-10-23,50.0,39,45.0,0.03,29.26,29.93,4.0,31,7.9,1,43,10,2007,200710,200743
1,2007-10-24,49.0,35,42.0,0.0,29.46,30.16,13.3,2,14.5,0,43,10,2007,200710,200743
2,2007-10-24,49.0,35,43.0,0.0,29.51,30.16,16.0,2,17.3,0,43,10,2007,200710,200743
1,2007-10-25,50.0,39,46.0,0.005,29.47,30.2,13.9,6,14.1,1,43,10,2007,200710,200743
2,2007-10-25,51.0,40,46.0,0.005,29.52,30.2,14.5,6,14.7,1,43,10,2007,200710,200743
1,2007-10-26,59.0,48,52.0,0.33,29.31,30.07,6.2,5,6.9,1,43,10,2007,200710,200743
2,2007-10-26,60.0,49,52.0,0.41,29.38,30.06,4.2,6,7.2,1,43,10,2007,200710,200743
1,2007-10-27,46.0,38,45.0,0.01,29.56,30.25,9.4,32,9.9,1,43,10,2007,200710,200743
2,2007-10-27,48.0,41,46.0,0.08,29.62,30.25,7.9,31,9.1,1,43,10,2007,200710,200743
1,2007-10-28,45.0,30,39.0,0.0,29.79,30.52,3.4,23,4.2,0,43,10,2007,200710,200743
2,2007-10-28,45.0,30,39.0,0.0,29.86,30.53,3.5,23,4.1,0,43,10,2007,200710,200743
1,2007-10-29,50.0,32,42.0,0.0,29.63,30.4,10.2,22,10.4,0,44,10,2007,200710,200744
2,2007-10-29,50.0,32,42.0,0.0,29.7,30.41,9.1,22,9.3,0,44,10,2007,200710,200744
1,2007-10-30,54.0,38,46.0,0.0,29.43,30.2,12.2,20,12.5,0,44,10,2007,200710,200744
2,2007-10-30,54.0,37,46.0,0.0,29.51,30.22,10.8,20,10.9,0,44,10,2007,200710,200744
1,2007-10-31,52.0,37,46.0,0.0,29.3,30.02,12.2,25,14.3,0,44,10,2007,200710,200744
2,2007-10-31,53.0,38,46.0,0.0,29.36,30.03,12.2,25,15.0,0,44,10,2007,200710,200744
1,2008-05-01,61.0,51,56.0,0.0,28.95,29.67,10.6,16,11.5,0,17,5,2008,20085,200817
2,2008-05-01,61.0,51,57.0,0.005,29.01,29.67,9.8,17,10.4,0,17,5,2008,20085,200817
1,2008-05-02,63.0,55,58.0,1.28,28.79,29.53,13.8,20,15.1,1,17,5,2008,20085,200817
2,2008-05-02,65.0,56,60.0,0.74,28.85,29.52,11.9,19,13.0,1,17,5,2008,20085,200817
1,2008-05-03,50.0,41,46.0,0.005,29.01,29.69,10.4,25,12.7,1,17,5,2008,20085,200817
2,2008-05-03,50.0,42,46.0,0.01,29.08,29.69,11.2,25,12.7,1,17,5,2008,20085,200817
1,2008-05-04,52.0,34,45.0,0.0,29.31,30.02,5.6,24,6.3,0,17,5,2008,20085,200817
2,2008-05-04,53.0,33,45.0,0.0,29.38,30.02,5.1,23,5.6,0,17,5,2008,20085,200817
1,2008-05-05,63.0,38,50.0,0.0,29.27,29.99,4.4,26,7.0,0,18,5,2008,20085,200818
2,2008-05-05,62.0,38,50.0,0.0,29.34,29.99,3.7,23,6.2,0,18,5,2008,20085,200818
1,2008-05-06,64.0,44,55.0,0.0,29.16,29.88,6.3,22,7.1,0,18,5,2008,20085,200818
2,2008-05-06,67.0,43,55.0,0.0,29.23,29.88,6.9,22,8.8,0,18,5,2008,20085,200818
1,2008-05-07,60.0,52,56.0,0.76,28.97,29.69,3.5,23,12.3,1,18,5,2008,20085,200818
2,2008-05-07,61.0,53,56.0,0.71,29.03,29.69,1.9,22,11.1,1,18,5,2008,20085,200818
1,2008-05-08,52.0,35,44.0,0.0,29.08,29.82,12.2,5,12.6,0,18,5,2008,20085,200818
2,2008-05-08,53.0,36,45.0,0.0,29.14,29.81,14.3,5,15.0,0,18,5,2008,20085,200818
1,2008-05-09,50.0,34,43.0,0.0,29.15,29.85,6.3,3,6.9,0,18,5,2008,20085,200818
2,2008-05-09,50.0,35,44.0,0.0,29.2,29.85,6.5,3,7.0,0,18,5,2008,20085,200818
1,2008-05-10,50.0,37,45.0,0.0,29.08,29.85,5.9,7,6.3,0,18,5,2008,20085,200818
2,2008-05-10,51.0,39,46.0,0.0,29.15,29.84,6.0,8,6.6,0,18,5,2008,20085,200818
1,2008-05-11,52.0,43,47.0,0.95,28.85,29.55,14.5,2,17.7,1,18,5,2008,20085,200818
2,2008-05-11,54.0,44,48.0,1.46,28.89,29.53,14.3,2,17.8,1,18,5,2008,20085,200818
1,2008-05-12,48.0,38,43.0,0.0,29.26,29.96,5.1,7,7.8,0,19,5,2008,20085,200819
2,2008-05-12,47.0,39,43.0,0.0,29.32,29.96,4.9,6,7.6,0,19,5,2008,20085,200819
1,2008-05-13,57.0,45,51.0,0.08,29.2,29.93,15.5,18,15.9,1,19,5,2008,20085,200819
2,2008-05-13,59.0,45,52.0,0.32,29.28,29.95,13.7,18,14.4,1,19,5,2008,20085,200819
1,2008-05-14,55.0,48,52.0,0.02,29.19,29.89,2.0,25,9.6,1,19,5,2008,20085,200819
2,2008-05-14,54.0,49,52.0,0.02,29.25,29.89,2.5,21,8.9,1,19,5,2008,20085,200819
1,2008-05-15,50.0,37,45.0,0.0,29.33,30.05,6.8,5,7.9,0,19,5,2008,20085,200819
2,2008-05-15,50.0,37,45.0,0.0,29.38,30.05,7.5,5,8.1,0,19,5,2008,20085,200819
1,2008-05-16,57.0,41,50.0,0.0,29.1,29.86,8.9,25,9.4,0,19,5,2008,20085,200819
2,2008-05-16,57.0,41,50.0,0.0,29.16,29.86,8.3,25,8.8,0,19,5,2008,20085,200819
1,2008-05-17,63.0,41,52.0,0.12,28.87,29.61,12.9,30,14.7,1,19,5,2008,20085,200819
2,2008-05-17,62.0,41,52.0,0.26,28.94,29.61,11.2,29,14.1,1,19,5,2008,20085,200819
1,2008-05-18,50.0,39,45.0,0.0,28.93,29.64,3.5,34,8.2,0,19,5,2008,20085,200819
2,2008-05-18,50.0,40,46.0,0.0,28.98,29.63,1.6,35,7.9,0,19,5,2008,20085,200819
1,2008-05-19,50.0,33,43.0,0.005,28.96,29.69,3.9,7,5.7,1,20,5,2008,20085,200820
2,2008-05-19,51.0,34,44.0,0.005,29.02,29.69,4.4,7,6.2,1,20,5,2008,20085,200820
1,2008-05-20,57.0,37,47.0,0.0,28.94,29.66,7.3,31,9.2,0,20,5,2008,20085,200820
2,2008-05-20,57.0,37,47.0,0.005,29.0,29.66,6.9,30,7.7,0,20,5,2008,20085,200820
1,2008-05-21,54.0,36,46.0,0.0,29.0,29.7,7.2,32,9.2,0,20,5,2008,20085,200820
2,2008-05-21,55.0,36,46.0,0.0,29.05,29.7,6.8,33,8.8,0,20,5,2008,20085,200820
1,2008-05-22,52.0,38,45.0,0.0,29.24,29.94,8.8,5,9.8,0,20,5,2008,20085,200820
2,2008-05-22,52.0,38,45.0,0.0,29.29,29.93,10.5,5,11.2,0,20,5,2008,20085,200820
1,2008-05-23,52.0,39,45.0,0.0,29.41,30.12,10.7,3,10.9,0,20,5,2008,20085,200820
2,2008-05-23,54.0,40,46.0,0.0,29.47,30.11,10.4,3,10.7,0,20,5,2008,20085,200820
1,2008-05-24,54.0,40,48.0,0.0,29.44,30.18,7.4,7,8.4,0,20,5,2008,20085,200820
2,2008-05-24,56.0,38,48.0,0.0,29.51,30.17,6.9,7,7.4,0,20,5,2008,20085,200820
1,2008-05-25,61.0,50,57.0,0.005,29.18,29.93,10.3,18,11.9,1,20,5,2008,20085,200820
2,2008-05-25,65.0,48,57.0,0.0,29.26,29.93,11.1,17,12.4,0,20,5,2008,20085,200820
1,2008-05-26,64.0,60,64.0,0.48,29.11,29.81,6.2,25,11.8,1,21,5,2008,20085,200821
2,2008-05-26,69.0,60,65.0,0.0,29.17,29.8,7.3,24,12.0,1,21,5,2008,20085,200821
1,2008-05-27,46.0,35,42.0,0.0,29.5,30.19,19.2,3,19.3,0,21,5,2008,20085,200821
2,2008-05-27,49.0,36,43.0,0.005,29.54,30.18,18.0,2,17.4,1,21,5,2008,20085,200821
1,2008-05-28,53.0,32,43.0,0.0,29.6,30.34,8.2,6,8.7,0,21,5,2008,20085,200821
2,2008-05-28,53.0,35,44.0,0.0,29.66,30.33,7.8,7,8.5,0,21,5,2008,20085,200821
1,2008-05-29,55.0,37,47.0,0.01,29.39,30.16,3.5,11,4.2,1,21,5,2008,20085,200821
2,2008-05-29,57.0,38,48.0,0.08,29.46,30.17,2.2,10,3.8,1,21,5,2008,20085,200821
1,2008-05-30,66.0,59,62.0,0.4,29.03,29.79,8.4,21,10.4,1,21,5,2008,20085,200821
2,2008-05-30,68.0,60,63.0,0.3,29.09,29.79,9.4,20,10.7,1,21,5,2008,20085,200821
1,2008-05-31,69.0,56,62.0,0.0,29.1,29.8,10.8,28,11.9,0,21,5,2008,20085,200821
2,2008-05-31,70.0,56,62.0,0.0,29.15,29.79,11.1,28,12.3,0,21,5,2008,20085,200821
1,2008-06-01,64.0,47,55.0,0.0,29.23,29.95,4.6,10,5.4,0,21,6,2008,20086,200821
2,2008-06-01,64.0,46,55.0,0.0,29.29,29.94,5.6,8,5.9,0,21,6,2008,20086,200821
1,2008-06-02,71.0,52,60.0,0.005,29.16,29.89,1.9,8,4.8,1,22,6,2008,20086,200822
2,2008-06-02,73.0,53,61.0,0.0,29.21,29.87,1.7,13,5.7,0,22,6,2008,20086,200822
1,2008-06-03,62.0,55,57.0,0.52,28.97,29.69,7.3,4,9.2,1,22,6,2008,20086,200822
2,2008-06-03,66.0,58,60.0,0.92,29.02,29.67,5.2,3,6.7,1,22,6,2008,20086,200822
1,2008-06-04,66.0,59,61.0,0.005,28.9,29.62,4.5,4,5.2,1,22,6,2008,20086,200822
2,2008-06-04,69.0,61,64.0,0.02,28.95,29.6,3.1,5,4.3,1,22,6,2008,20086,200822
1,2008-06-05,74.0,68,71.0,0.64,29.0,29.7,11.5,20,14.0,1,22,6,2008,20086,200822
2,2008-06-05,78.0,69,72.0,0.22,29.06,29.69,13.2,20,13.8,1,22,6,2008,20086,200822
1,2008-06-06,80.0,68,72.0,0.005,29.07,29.76,21.1,20,21.5,1,22,6,2008,20086,200822
2,2008-06-06,80.0,69,72.0,0.03,29.14,29.75,19.2,20,19.5,1,22,6,2008,20086,200822
1,2008-06-07,77.0,71,73.0,0.11,29.16,29.86,12.5,19,13.2,1,22,6,2008,20086,200822
2,2008-06-07,78.0,71,73.0,0.07,29.23,29.85,11.8,19,12.4,1,22,6,2008,20086,200822
1,2008-06-08,75.0,68,70.0,1.24,29.11,29.81,6.5,18,12.2,1,22,6,2008,20086,200822
2,2008-06-08,76.0,69,71.0,1.31,29.18,29.8,4.2,19,11.5,1,22,6,2008,20086,200822
1,2008-06-09,70.0,64,66.0,0.14,29.1,29.82,6.3,22,7.7,1,23,6,2008,20086,200823
2,2008-06-09,70.0,64,66.0,0.21,29.17,29.8,6.5,23,8.8,1,23,6,2008,20086,200823
1,2008-06-10,69.0,56,61.0,0.005,29.18,29.89,8.8,25,9.6,1,23,6,2008,20086,200823
2,2008-06-10,70.0,56,63.0,0.01,29.25,29.88,9.3,25,10.4,1,23,6,2008,20086,200823
1,2008-06-11,74.0,56,64.0,0.0,29.28,29.99,8.9,18,10.0,0,23,6,2008,20086,200823
2,2008-06-11,76.0,55,64.0,0.0,29.34,29.97,9.4,18,10.4,0,23,6,2008,20086,200823
1,2008-06-12,82.0,63,69.0,0.0,29.2,29.9,16.1,18,16.3,0,23,6,2008,20086,200823
2,2008-06-12,82.0,63,70.0,0.0,29.26,29.89,14.8,18,15.1,0,23,6,2008,20086,200823
1,2008-06-13,74.0,62,66.0,0.39,29.21,29.92,8.9,22,9.9,1,23,6,2008,20086,200823
2,2008-06-13,74.0,63,66.0,0.19,29.28,29.91,9.6,23,10.8,1,23,6,2008,20086,200823
1,2008-06-14,72.0,53,61.0,0.0,29.23,29.94,8.3,24,8.8,0,23,6,2008,20086,200823
2,2008-06-14,73.0,52,62.0,0.0,29.29,29.92,8.7,24,9.3,0,23,6,2008,20086,200823
1,2008-06-15,71.0,60,64.0,0.18,29.15,29.84,8.1,24,9.8,1,23,6,2008,20086,200823
2,2008-06-15,71.0,60,64.0,0.29,29.23,29.83,8.4,24,9.7,1,23,6,2008,20086,200823
1,2008-06-16,66.0,49,57.0,0.0,29.2,29.91,10.7,31,11.2,0,24,6,2008,20086,200824
2,2008-06-16,67.0,49,57.0,0.0,29.25,29.89,10.8,31,11.5,0,24,6,2008,20086,200824
1,2008-06-17,66.0,46,55.0,0.0,29.26,29.97,10.7,30,11.2,0,24,6,2008,20086,200824
2,2008-06-17,66.0,46,55.0,0.0,29.32,29.96,10.2,30,10.8,0,24,6,2008,20086,200824
1,2008-06-18,67.0,48,56.0,0.0,29.21,29.92,4.8,3,7.3,0,24,6,2008,20086,200824
2,2008-06-18,67.0,49,56.0,0.0,29.26,29.91,5.0,5,7.5,0,24,6,2008,20086,200824
1,2008-06-19,67.0,46,56.0,0.0,29.21,29.93,1.8,25,5.1,0,24,6,2008,20086,200824
2,2008-06-19,68.0,47,57.0,0.0,29.27,29.92,1.5,14,5.4,0,24,6,2008,20086,200824
1,2008-06-20,70.0,53,60.0,0.09,29.25,29.96,6.7,22,7.9,1,24,6,2008,20086,200824
2,2008-06-20,72.0,52,59.0,0.04,29.3,29.95,6.5,23,7.2,1,24,6,2008,20086,200824
1,2008-06-21,72.0,52,61.0,0.01,29.24,29.95,7.1,29,7.8,0,24,6,2008,20086,200824
2,2008-06-21,73.0,53,61.0,0.01,29.29,29.93,5.6,29,6.9,1,24,6,2008,20086,200824
1,2008-06-22,70.0,52,59.0,0.16,29.18,29.89,2.9,31,5.1,1,24,6,2008,20086,200824
2,2008-06-22,71.0,53,60.0,0.02,29.23,29.87,1.5,34,4.4,1,24,6,2008,20086,200824
1,2008-06-23,67.0,54,59.0,0.0,29.33,30.04,3.9,4,6.4,0,25,6,2008,20086,200825
2,2008-06-23,67.0,54,59.0,0.0,29.38,30.03,3.8,3,6.4,0,25,6,2008,20086,200825
1,2008-06-24,69.0,53,60.0,0.0,29.44,30.15,5.1,18,5.8,0,25,6,2008,20086,200825
2,2008-06-24,70.0,52,60.0,0.0,29.49,30.13,4.3,18,5.4,0,25,6,2008,20086,200825
1,2008-06-25,73.0,64,67.0,0.08,29.28,29.99,8.0,22,9.3,1,25,6,2008,20086,200825
2,2008-06-25,73.0,65,68.0,0.11,29.34,29.98,7.5,21,8.5,1,25,6,2008,20086,200825
1,2008-06-26,78.0,66,70.0,0.0,29.15,29.86,6.3,26,7.3,1,25,6,2008,20086,200825
2,2008-06-26,79.0,67,71.0,0.0,29.21,29.84,6.8,25,7.8,1,25,6,2008,20086,200825
1,2008-06-27,75.0,67,70.0,0.005,29.05,29.76,6.7,22,7.4,1,25,6,2008,20086,200825
2,2008-06-27,77.0,67,70.0,0.005,29.11,29.74,8.3,21,9.1,1,25,6,2008,20086,200825
1,2008-06-28,74.0,55,63.0,0.04,28.98,29.69,12.1,25,13.2,1,25,6,2008,20086,200825
2,2008-06-28,75.0,55,63.0,0.005,29.05,29.68,13.3,26,14.5,1,25,6,2008,20086,200825
1,2008-06-29,68.0,58,61.0,0.58,29.08,29.77,7.3,31,9.7,1,25,6,2008,20086,200825
2,2008-06-29,69.0,58,61.0,0.22,29.13,29.75,7.9,30,10.1,1,25,6,2008,20086,200825
1,2008-06-30,70.0,50,58.0,0.0,29.28,29.98,6.0,34,9.6,0,26,6,2008,20086,200826
2,2008-06-30,70.0,49,58.0,0.0,29.34,29.96,5.5,35,9.1,0,26,6,2008,20086,200826
1,2008-07-01,71.0,51,60.0,0.0,29.24,29.97,8.1,24,8.0,0,26,7,2008,20087,200826
2,2008-07-01,71.0,50,60.0,0.0,29.3,29.95,8.2,23,8.3,0,26,7,2008,20087,200826
1,2008-07-02,75.0,62,66.0,0.2,29.09,29.79,8.7,23,13.2,1,26,7,2008,20087,200826
2,2008-07-02,76.0,62,67.0,0.12,29.14,29.78,7.4,24,11.7,1,26,7,2008,20087,200826
1,2008-07-03,63.0,51,57.0,0.005,29.34,30.04,11.6,3,12.0,0,26,7,2008,20087,200826
